Temps[s] ; Tension Generateur[V] ; Courant[A] 
95.11203169822693 ; 0.0626 ; 0.0 
95.61267900466919 ; 0.0626 ; 0.0 
96.11333537101746 ; 0.0626 ; 0.0 
96.61400198936462 ; 0.0626 ; 0.0 
97.11442542076111 ; 0.0626 ; 0.0 
97.61457824707031 ; 0.0626 ; 0.0 
98.11522126197815 ; 0.0626 ; 0.0 
98.61588788032532 ; 0.0635 ; 0.0 
99.11652541160583 ; 0.0626 ; 0.0 
99.61716866493225 ; 0.0626 ; 0.0 
100.11792993545532 ; 0.0626 ; 0.0 
100.61859917640686 ; 0.0626 ; 0.0 
101.11926221847534 ; 0.0626 ; 0.0 
101.61980772018433 ; 0.0626 ; 0.0 
102.12048983573914 ; 0.0626 ; 0.0 
102.62114453315735 ; 0.0635 ; 0.0 
103.12178587913513 ; 0.0626 ; 0.0 
103.62187337875366 ; 0.0626 ; 0.0 
104.12271022796631 ; 0.0626 ; 0.0 
104.62336659431458 ; 0.0626 ; 0.0 
105.12400960922241 ; 0.0626 ; 0.0 
105.62460422515869 ; 0.0626 ; 0.0 
106.12525963783264 ; 0.0626 ; 0.0 
106.6258225440979 ; 0.0626 ; 0.0 
107.12590312957764 ; 0.0626 ; 0.0 
107.62646555900574 ; 0.0626 ; 0.0 
108.12710189819336 ; 0.0626 ; 0.0 
108.62777519226074 ; 0.0626 ; 0.0 
109.1284396648407 ; 0.0626 ; 0.0 
109.62909054756165 ; 0.0626 ; 0.0 
110.12977838516235 ; 0.0626 ; 0.0 
110.6303722858429 ; 0.0635 ; 0.0 
111.13100671768188 ; 0.0626 ; 0.0 
111.63166832923889 ; 0.0626 ; 0.0 
112.13235640525818 ; 0.0626 ; 0.0 
112.6329927444458 ; 0.0626 ; 0.0 
113.13365411758423 ; 0.0626 ; 0.0 
113.6343047618866 ; 0.0626 ; 0.0 
114.13493871688843 ; 0.0626 ; 0.0 
114.6355767250061 ; 0.0626 ; 0.0 
115.13626790046692 ; 0.0626 ; 0.0 
115.63694596290588 ; 0.0626 ; 0.0 
116.1375458240509 ; 0.0626 ; 0.0 
116.63808870315552 ; 0.0626 ; 0.0 
117.13866519927979 ; 0.0626 ; 0.0 
117.6393129825592 ; 0.0626 ; 0.0 
118.13998746871948 ; 0.0626 ; 0.0 
118.64067268371582 ; 0.0626 ; 0.0 
119.14122748374939 ; 0.0626 ; 0.0 
119.64178586006165 ; 0.0626 ; 0.0 
120.1420624256134 ; 0.0626 ; 0.0 
120.64262080192566 ; 0.0626 ; 0.0 
121.14317750930786 ; 0.0626 ; 0.0 
121.64381289482117 ; 0.0626 ; 0.0 
122.14448261260986 ; 0.0626 ; 0.0 
122.64503407478333 ; 0.0626 ; 0.0 
123.145676612854 ; 0.0626 ; 0.0 
123.64600396156311 ; 0.0635 ; 0.0 
