Temps[s] ; V0[V] ; V1[V] ; V2[V] 
1.7404556274414062e-05 ; 0.2659 ; 0.0674 ; 0.0 
0.5005714893341064 ; 0.2786 ; 0.0762 ; 0.0 
1.0012047290802002 ; 0.2913 ; 0.0841 ; 0.0 
1.501749038696289 ; 0.3021 ; 0.0919 ; 0.0 
2.002312183380127 ; 0.3138 ; 0.0987 ; 0.0 
2.502953290939331 ; 0.3245 ; 0.1056 ; 0.0 
3.0034995079040527 ; 0.3343 ; 0.1095 ; 0.0 
3.503973960876465 ; 0.3441 ; 0.1134 ; 0.0 
4.004086256027222 ; 0.3529 ; 0.1173 ; 0.0 
4.504632472991943 ; 0.3597 ; 0.1193 ; 0.0 
5.005182504653931 ; 0.3675 ; 0.1212 ; 0.0 
5.505799055099487 ; 0.3744 ; 0.1232 ; 0.0 
6.006450891494751 ; 0.3803 ; 0.1232 ; 0.0 
6.507107257843018 ; 0.3861 ; 0.1232 ; 0.0 
7.007676362991333 ; 0.392 ; 0.1232 ; 0.0 
7.508238792419434 ; 0.3969 ; 0.1241 ; 0.0 
8.008825540542603 ; 0.4027 ; 0.1232 ; 0.0 
8.509479761123657 ; 0.4086 ; 0.1232 ; 0.0 
9.010132312774658 ; 0.4135 ; 0.1232 ; 0.0 
9.51067304611206 ; 0.4194 ; 0.1232 ; 0.0 
10.011215448379517 ; 0.4242 ; 0.1222 ; 0.0 
10.511754035949707 ; 0.4301 ; 0.1222 ; 0.0 
11.011996746063232 ; 0.435 ; 0.1232 ; 0.0 
11.512547254562378 ; 0.4389 ; 0.1222 ; 0.0 
12.013111352920532 ; 0.4428 ; 0.1222 ; 0.0 
12.513729095458984 ; 0.4467 ; 0.1222 ; 0.0 
13.014348983764648 ; 0.4497 ; 0.1222 ; 0.0 
13.514905452728271 ; 0.4516 ; 0.1222 ; 0.0 
14.015531301498413 ; 0.4536 ; 0.1222 ; 0.0 
14.516111135482788 ; 0.4545 ; 0.1222 ; 0.0 
15.016671180725098 ; 0.4555 ; 0.1212 ; 0.0 
15.517194986343384 ; 0.4565 ; 0.1222 ; 0.0 
16.01772379875183 ; 0.4565 ; 0.1222 ; 0.0 
16.518263816833496 ; 0.4555 ; 0.1222 ; 0.0 
17.018823385238647 ; 0.4565 ; 0.1222 ; 0.0 
17.51944375038147 ; 0.4555 ; 0.1222 ; 0.0 
18.020090341567993 ; 0.4555 ; 0.1222 ; 0.0 
18.5206196308136 ; 0.4545 ; 0.1222 ; 0.0 
19.02116823196411 ; 0.4536 ; 0.1222 ; 0.0 
19.52174687385559 ; 0.4536 ; 0.1222 ; 0.0 
