Temps[s] ; V0[V] ; V1[V] ; V2[V] 
1.2874603271484375e-05 ; 0.3783 ; 0.1056 ; 0.0 
0.5002861022949219 ; 0.3793 ; 0.1046 ; 0.0 
1.0008270740509033 ; 0.3793 ; 0.1056 ; 0.0 
1.5014588832855225 ; 0.3793 ; 0.1056 ; 0.0 
2.00201416015625 ; 0.3783 ; 0.1056 ; 0.0 
2.502645969390869 ; 0.3793 ; 0.1056 ; 0.0 
3.0027856826782227 ; 0.3793 ; 0.1056 ; 0.0 
3.502857208251953 ; 0.3793 ; 0.1056 ; 0.0 
4.0035059452056885 ; 0.3793 ; 0.1056 ; 0.0 
4.5041892528533936 ; 0.3793 ; 0.1056 ; 0.0 
5.004779577255249 ; 0.3793 ; 0.1056 ; 0.0 
5.5053510665893555 ; 0.3793 ; 0.1056 ; 0.0 
6.00578761100769 ; 0.3793 ; 0.1056 ; 0.0 
6.5064191818237305 ; 0.3793 ; 0.1065 ; 0.0 
7.006850481033325 ; 0.3793 ; 0.1056 ; 0.0 
7.5074169635772705 ; 0.3783 ; 0.1056 ; 0.0 
8.007986068725586 ; 0.3793 ; 0.1065 ; 0.0 
8.50863528251648 ; 0.3793 ; 0.1065 ; 0.0 
9.009306907653809 ; 0.3793 ; 0.1056 ; 0.0 
9.509937286376953 ; 0.3793 ; 0.1056 ; 0.0 
10.010624408721924 ; 0.3793 ; 0.1056 ; 0.0 
10.511108636856079 ; 0.3783 ; 0.1056 ; 0.0 
11.011659860610962 ; 0.3783 ; 0.1065 ; 0.0 
11.512302160263062 ; 0.3793 ; 0.1056 ; 0.0 
12.01295781135559 ; 0.3793 ; 0.1056 ; 0.0 
12.513622522354126 ; 0.3783 ; 0.1065 ; 0.0 
13.014281511306763 ; 0.3783 ; 0.1065 ; 0.0 
13.514932870864868 ; 0.3793 ; 0.1056 ; 0.0 
14.015482187271118 ; 0.3783 ; 0.1056 ; 0.0 
14.516268014907837 ; 0.3783 ; 0.1065 ; 0.0 
15.016898155212402 ; 0.3783 ; 0.1056 ; 0.0 
15.517528533935547 ; 0.3793 ; 0.1056 ; 0.0 
16.01815390586853 ; 0.3783 ; 0.1065 ; 0.0 
16.518753051757812 ; 0.3783 ; 0.1065 ; 0.0 
17.019325494766235 ; 0.3793 ; 0.1056 ; 0.0 
17.519874334335327 ; 0.3783 ; 0.1065 ; 0.0 
18.020214080810547 ; 0.3793 ; 0.1065 ; 0.0 
18.520761013031006 ; 0.3783 ; 0.1065 ; 0.0 
19.021392822265625 ; 0.3793 ; 0.1065 ; 0.0 
19.522052764892578 ; 0.3783 ; 0.1065 ; 0.0 
20.02276372909546 ; 0.3783 ; 0.1065 ; 0.0 
20.522847175598145 ; 0.3783 ; 0.1056 ; 0.0 
21.023507356643677 ; 0.3793 ; 0.1065 ; 0.0 
21.52410626411438 ; 0.3793 ; 0.1065 ; 0.0 
22.02465057373047 ; 0.3783 ; 0.1065 ; 0.0 
22.5252902507782 ; 0.3783 ; 0.1065 ; 0.0 
23.02603816986084 ; 0.3783 ; 0.1065 ; 0.0 
23.52669858932495 ; 0.3783 ; 0.1065 ; 0.0 
24.027379751205444 ; 0.3783 ; 0.1065 ; 0.0 
