Temps[s] ; V0[V] ; V1[V] ; V2[V] 
2.86102294921875e-05 ; 0.0049 ; 0.0733 ; 0.0 
0.5005769729614258 ; 0.0059 ; 0.0723 ; 0.0 
1.0011367797851562 ; 0.0068 ; 0.0723 ; 0.0 
1.5017719268798828 ; 0.0068 ; 0.0753 ; 0.0 
2.002403736114502 ; 0.0078 ; 0.0733 ; 0.0 
2.503056287765503 ; 0.0078 ; 0.0782 ; 0.0 
3.0035037994384766 ; 0.0078 ; 0.0802 ; 0.0 
3.5041468143463135 ; 0.0078 ; 0.0811 ; 0.0 
4.004814386367798 ; 0.0078 ; 0.0802 ; 0.0 
4.5054662227630615 ; 0.0078 ; 0.0821 ; 0.0 
5.006149530410767 ; 0.0078 ; 0.0802 ; 0.0 
5.506793975830078 ; 0.0078 ; 0.0811 ; 0.0 
6.0074286460876465 ; 0.0078 ; 0.0821 ; 0.0 
6.507977724075317 ; 0.0078 ; 0.0821 ; 0.0 
7.0086541175842285 ; 0.0078 ; 0.0821 ; 0.0 
7.509315729141235 ; 0.0088 ; 0.085 ; 0.0 
8.009870052337646 ; 0.0088 ; 0.0831 ; 0.0 
8.510596990585327 ; 0.0088 ; 0.0821 ; 0.0 
9.01125192642212 ; 0.0078 ; 0.0841 ; 0.0 
9.511800289154053 ; 0.0088 ; 0.0792 ; 0.0 
10.012486934661865 ; 0.0088 ; 0.0508 ; 0.0 
10.513131856918335 ; 0.0088 ; 0.0547 ; 0.0 
11.01377272605896 ; 0.0088 ; 0.0508 ; 0.0 
11.51441764831543 ; 0.0088 ; 0.0674 ; 0.0 
12.015081882476807 ; 0.0088 ; 0.0674 ; 0.0 
12.51568603515625 ; 0.0098 ; 0.0635 ; 0.0 
13.016178369522095 ; 0.0088 ; 0.0704 ; 0.0 
13.516856908798218 ; 0.0088 ; 0.0704 ; 0.0 
14.01754641532898 ; 0.0098 ; 0.0645 ; 0.0 
14.518198728561401 ; 0.0088 ; 0.0645 ; 0.0 
15.018748044967651 ; 0.0088 ; 0.0518 ; 0.0 
15.519388675689697 ; 0.0098 ; 0.0772 ; 0.0 
16.02008366584778 ; 0.0088 ; 0.0714 ; 0.0 
16.520732402801514 ; 0.0088 ; 0.0626 ; 0.0 
17.021417379379272 ; 0.0088 ; 0.0704 ; 0.0 
17.522032499313354 ; 0.0088 ; 0.0538 ; 0.0 
18.02271294593811 ; 0.0088 ; 0.0684 ; 0.0 
18.522938013076782 ; 0.0088 ; 0.0792 ; 0.0 
19.023545026779175 ; 0.0088 ; 0.085 ; 0.0 
19.52419424057007 ; 0.0098 ; 0.086 ; 0.0 
20.024739027023315 ; 0.0098 ; 0.086 ; 0.0 
20.525453090667725 ; 0.0088 ; 0.085 ; 0.0 
21.025954246520996 ; 0.0088 ; 0.085 ; 0.0 
21.526575088500977 ; 0.0098 ; 0.0528 ; 0.0 
