Temps[s] ; V0[V] ; V1[V] ; V2[V] 
2.5272369384765625e-05 ; 0.3832 ; 0.1065 ; 0.0 
0.5006301403045654 ; 0.3832 ; 0.1065 ; 0.0 
1.0012857913970947 ; 0.3832 ; 0.1056 ; 0.0 
1.5019395351409912 ; 0.3832 ; 0.1065 ; 0.0 
2.0026049613952637 ; 0.3832 ; 0.1065 ; 0.0 
2.5031840801239014 ; 0.3822 ; 0.1065 ; 0.0 
3.0038394927978516 ; 0.3832 ; 0.1065 ; 0.0 
3.5039937496185303 ; 0.3832 ; 0.1065 ; 0.0 
4.004668951034546 ; 0.3822 ; 0.1065 ; 0.0 
4.505224227905273 ; 0.3822 ; 0.1065 ; 0.0 
5.005883455276489 ; 0.3822 ; 0.1065 ; 0.0 
5.506558895111084 ; 0.3822 ; 0.1065 ; 0.0 
6.007194995880127 ; 0.3822 ; 0.1056 ; 0.0 
6.507765769958496 ; 0.3822 ; 0.1065 ; 0.0 
7.008002281188965 ; 0.3822 ; 0.1056 ; 0.0 
7.508583307266235 ; 0.3822 ; 0.1065 ; 0.0 
8.008721590042114 ; 0.3822 ; 0.1065 ; 0.0 
8.50937557220459 ; 0.3822 ; 0.1065 ; 0.0 
9.00994610786438 ; 0.3822 ; 0.1065 ; 0.0 
9.510561466217041 ; 0.3822 ; 0.1056 ; 0.0 
10.011168718338013 ; 0.3812 ; 0.1056 ; 0.0 
10.511722803115845 ; 0.3822 ; 0.1065 ; 0.0 
11.012387990951538 ; 0.3812 ; 0.1065 ; 0.0 
11.513059854507446 ; 0.3822 ; 0.1065 ; 0.0 
12.013700485229492 ; 0.3812 ; 0.1056 ; 0.0 
12.514309406280518 ; 0.3812 ; 0.1056 ; 0.0 
13.014966487884521 ; 0.3812 ; 0.1056 ; 0.0 
13.51561188697815 ; 0.3812 ; 0.1065 ; 0.0 
14.016255617141724 ; 0.3812 ; 0.1056 ; 0.0 
14.516895532608032 ; 0.3822 ; 0.1056 ; 0.0 
15.017552852630615 ; 0.3822 ; 0.1075 ; 0.0 
15.518315315246582 ; 0.3812 ; 0.1065 ; 0.0 
16.018964290618896 ; 0.3803 ; 0.1065 ; 0.0 
16.51960515975952 ; 0.3812 ; 0.1065 ; 0.0 
17.01996660232544 ; 0.3812 ; 0.1065 ; 0.0 
17.520517826080322 ; 0.3812 ; 0.1056 ; 0.0 
18.02116107940674 ; 0.3812 ; 0.1065 ; 0.0 
18.521811962127686 ; 0.3812 ; 0.1056 ; 0.0 
19.022453546524048 ; 0.3803 ; 0.1056 ; 0.0 
19.52302360534668 ; 0.3803 ; 0.1056 ; 0.0 
20.023566484451294 ; 0.3812 ; 0.1065 ; 0.0 
20.523961544036865 ; 0.3812 ; 0.1065 ; 0.0 
21.024590730667114 ; 0.3803 ; 0.1065 ; 0.0 
21.525247812271118 ; 0.3803 ; 0.1056 ; 0.0 
22.025929927825928 ; 0.3812 ; 0.1056 ; 0.0 
22.5265793800354 ; 0.3803 ; 0.1056 ; 0.0 
23.02726674079895 ; 0.3803 ; 0.1065 ; 0.0 
23.52791976928711 ; 0.3803 ; 0.1065 ; 0.0 
24.028571844100952 ; 0.3803 ; 0.1056 ; 0.0 
24.529149055480957 ; 0.3812 ; 0.1065 ; 0.0 
25.02972149848938 ; 0.3803 ; 0.1065 ; 0.0 
25.530399560928345 ; 0.3803 ; 0.1065 ; 0.0 
26.031047105789185 ; 0.3803 ; 0.1056 ; 0.0 
26.531675100326538 ; 0.3803 ; 0.1056 ; 0.0 
27.03232455253601 ; 0.3812 ; 0.1056 ; 0.0 
27.532978773117065 ; 0.3803 ; 0.1056 ; 0.0 
28.033638954162598 ; 0.3803 ; 0.1065 ; 0.0 
28.534281253814697 ; 0.3803 ; 0.1056 ; 0.0 
29.034953355789185 ; 0.3803 ; 0.1056 ; 0.0 
29.535664319992065 ; 0.3803 ; 0.1065 ; 0.0 
30.036305904388428 ; 0.3803 ; 0.1056 ; 0.0 
30.53687310218811 ; 0.3793 ; 0.1065 ; 0.0 
31.03752303123474 ; 0.3803 ; 0.1056 ; 0.0 
31.538217544555664 ; 0.3793 ; 0.1056 ; 0.0 
32.03885507583618 ; 0.3793 ; 0.1056 ; 0.0 
32.53951168060303 ; 0.3803 ; 0.1056 ; 0.0 
33.04010248184204 ; 0.3803 ; 0.1056 ; 0.0 
33.5407874584198 ; 0.3793 ; 0.1065 ; 0.0 
34.04142904281616 ; 0.3793 ; 0.1065 ; 0.0 
34.54209113121033 ; 0.3793 ; 0.1065 ; 0.0 
35.04272651672363 ; 0.3793 ; 0.1056 ; 0.0 
35.54328680038452 ; 0.3793 ; 0.1056 ; 0.0 
36.0435848236084 ; 0.3793 ; 0.1065 ; 0.0 
36.54388117790222 ; 0.3803 ; 0.1056 ; 0.0 
37.04443693161011 ; 0.3793 ; 0.1056 ; 0.0 
37.54507637023926 ; 0.3803 ; 0.1056 ; 0.0 
38.04565715789795 ; 0.3793 ; 0.1056 ; 0.0 
38.546316146850586 ; 0.3793 ; 0.1056 ; 0.0 
39.04680776596069 ; 0.3793 ; 0.1056 ; 0.0 
39.54749083518982 ; 0.3793 ; 0.1056 ; 0.0 
40.0478401184082 ; 0.3793 ; 0.1056 ; 0.0 
40.54837703704834 ; 0.3793 ; 0.1056 ; 0.0 
41.04893112182617 ; 0.3793 ; 0.1056 ; 0.0 
41.549590826034546 ; 0.3783 ; 0.1056 ; 0.0 
42.05016827583313 ; 0.3793 ; 0.1065 ; 0.0 
42.55082440376282 ; 0.3793 ; 0.1056 ; 0.0 
43.05137276649475 ; 0.3793 ; 0.1056 ; 0.0 
43.55185627937317 ; 0.3793 ; 0.1065 ; 0.0 
44.05216026306152 ; 0.3783 ; 0.1056 ; 0.0 
44.5527081489563 ; 0.3783 ; 0.1056 ; 0.0 
45.05325698852539 ; 0.3783 ; 0.1056 ; 0.0 
45.553776025772095 ; 0.3783 ; 0.1056 ; 0.0 
46.054038763046265 ; 0.3783 ; 0.1056 ; 0.0 
46.554680824279785 ; 0.3783 ; 0.1056 ; 0.0 
47.0553092956543 ; 0.3783 ; 0.1056 ; 0.0 
47.55593776702881 ; 0.3783 ; 0.1056 ; 0.0 
