Temps[s] Tension Generateur[V] Courant[A] 
2.2411346435546875e-05 ; 0.4242 ; 4.2000000000000004e-05 
0.5005702972412109 ; 0.4242 ; 4.1099999999999996e-05 
1.0012483596801758 ; 0.4233 ; 4.01e-05 
1.5019021034240723 ; 0.4233 ; 4.1099999999999996e-05 
2.0025455951690674 ; 0.4233 ; 4.01e-05 
2.5032031536102295 ; 0.4233 ; 4.1099999999999996e-05 
3.0038747787475586 ; 0.4233 ; 4.1099999999999996e-05 
3.504537582397461 ; 0.4233 ; 4.1099999999999996e-05 
4.005188941955566 ; 0.4233 ; 4.01e-05 
4.5058324337005615 ; 0.4233 ; 4.1099999999999996e-05 
5.006441354751587 ; 0.4233 ; 4.01e-05 
5.50709342956543 ; 0.4233 ; 4.1099999999999996e-05 
6.007783889770508 ; 0.4233 ; 4.01e-05 
6.5084497928619385 ; 0.4233 ; 4.01e-05 
7.009103059768677 ; 0.4223 ; 4.01e-05 
7.509684085845947 ; 0.4223 ; 4.01e-05 
8.010327339172363 ; 0.4223 ; 4.01e-05 
8.510962009429932 ; 0.4223 ; 4.01e-05 
9.011624097824097 ; 0.4223 ; 4.01e-05 
9.512272596359253 ; 0.4223 ; 4.01e-05 
10.0128333568573 ; 0.4223 ; 4.01e-05 
10.513494729995728 ; 0.4223 ; 4.01e-05 
11.014142751693726 ; 0.4213 ; 4.01e-05 
11.514696836471558 ; 0.4213 ; 3.91e-05 
12.01535701751709 ; 0.4213 ; 4.01e-05 
12.516028881072998 ; 0.4213 ; 4.01e-05 
13.016677141189575 ; 0.4213 ; 4.01e-05 
13.517237186431885 ; 0.4213 ; 4.01e-05 
14.017906904220581 ; 0.4213 ; 4.01e-05 
14.51857590675354 ; 0.4213 ; 3.91e-05 
15.019218683242798 ; 0.4213 ; 3.91e-05 
15.519955158233643 ; 0.4213 ; 3.91e-05 
16.0206081867218 ; 0.4213 ; 3.91e-05 
16.52119278907776 ; 0.4203 ; 3.91e-05 
17.02175784111023 ; 0.4213 ; 3.91e-05 
17.52236771583557 ; 0.4203 ; 3.8100000000000005e-05 
18.022919416427612 ; 0.4203 ; 3.91e-05 
18.523521184921265 ; 0.4203 ; 3.8100000000000005e-05 
19.024110794067383 ; 0.4203 ; 3.91e-05 
19.52477478981018 ; 0.4203 ; 3.8100000000000005e-05 
20.02544331550598 ; 0.4203 ; 3.8100000000000005e-05 
20.5260808467865 ; 0.4203 ; 3.8100000000000005e-05 
21.026690244674683 ; 0.4194 ; 3.8100000000000005e-05 
21.527365684509277 ; 0.4203 ; 3.91e-05 
22.027912855148315 ; 0.4194 ; 3.91e-05 
22.528082609176636 ; 0.4194 ; 3.91e-05 
23.028621435165405 ; 0.4194 ; 3.91e-05 
23.529175281524658 ; 0.4194 ; 3.91e-05 
24.02982258796692 ; 0.4194 ; 3.8100000000000005e-05 
24.53052282333374 ; 0.4194 ; 3.8100000000000005e-05 
25.031137704849243 ; 0.4194 ; 3.8100000000000005e-05 
25.531778812408447 ; 0.4184 ; 3.91e-05 
26.032419443130493 ; 0.4184 ; 3.8100000000000005e-05 
26.533061742782593 ; 0.4184 ; 3.8100000000000005e-05 
27.033663511276245 ; 0.4184 ; 3.8100000000000005e-05 
27.53436255455017 ; 0.4184 ; 3.8100000000000005e-05 
28.034922122955322 ; 0.4184 ; 3.8100000000000005e-05 
28.535466194152832 ; 0.4174 ; 3.71e-05 
29.03616976737976 ; 0.4184 ; 3.8100000000000005e-05 
29.53683304786682 ; 0.4184 ; 3.8100000000000005e-05 
30.03748893737793 ; 0.4184 ; 3.8100000000000005e-05 
30.53806161880493 ; 0.4174 ; 3.8100000000000005e-05 
31.0387122631073 ; 0.4184 ; 3.8100000000000005e-05 
31.539321422576904 ; 0.4174 ; 3.8100000000000005e-05 
32.03989124298096 ; 0.4174 ; 3.8100000000000005e-05 
32.540010929107666 ; 0.4184 ; 3.8100000000000005e-05 
33.040677070617676 ; 0.4174 ; 3.71e-05 
33.54132342338562 ; 0.4174 ; 3.8100000000000005e-05 
34.04190468788147 ; 0.4174 ; 3.8100000000000005e-05 
34.542558431625366 ; 0.4174 ; 3.8100000000000005e-05 
35.04324960708618 ; 0.4174 ; 3.71e-05 
35.543925762176514 ; 0.4174 ; 3.71e-05 
36.04459524154663 ; 0.4174 ; 3.71e-05 
36.54515600204468 ; 0.4164 ; 3.71e-05 
37.04577112197876 ; 0.4164 ; 3.71e-05 
37.54647445678711 ; 0.4174 ; 3.71e-05 
38.04713296890259 ; 0.4154 ; 3.71e-05 
38.547799587249756 ; 0.4164 ; 3.71e-05 
39.04800581932068 ; 0.4164 ; 3.71e-05 
39.54849410057068 ; 0.4164 ; 3.71e-05 
40.04915904998779 ; 0.4154 ; 3.71e-05 
40.549798011779785 ; 0.4164 ; 3.71e-05 
41.05045509338379 ; 0.4154 ; 3.71e-05 
41.55111026763916 ; 0.4154 ; 3.6200000000000006e-05 
42.051753759384155 ; 0.4154 ; 3.6200000000000006e-05 
42.552411794662476 ; 0.4154 ; 3.71e-05 
43.053059339523315 ; 0.4154 ; 3.6200000000000006e-05 
43.553712368011475 ; 0.4164 ; 3.6200000000000006e-05 
44.054264307022095 ; 0.4154 ; 3.71e-05 
44.55487585067749 ; 0.4154 ; 3.6200000000000006e-05 
45.05556058883667 ; 0.4154 ; 3.71e-05 
45.55620813369751 ; 0.4145 ; 3.71e-05 
46.0568482875824 ; 0.4145 ; 3.71e-05 
46.55747938156128 ; 0.4154 ; 3.71e-05 
47.05811524391174 ; 0.4145 ; 3.71e-05 
47.5586793422699 ; 0.4145 ; 3.6200000000000006e-05 
48.05933499336243 ; 0.4145 ; 3.6200000000000006e-05 
48.55998945236206 ; 0.4145 ; 3.71e-05 
49.06065249443054 ; 0.4145 ; 3.6200000000000006e-05 
49.561320066452026 ; 0.4145 ; 3.71e-05 
50.061975955963135 ; 0.4135 ; 3.6200000000000006e-05 
50.562599897384644 ; 0.4145 ; 3.6200000000000006e-05 
51.06324553489685 ; 0.4135 ; 3.71e-05 
51.56388759613037 ; 0.4135 ; 3.6200000000000006e-05 
52.0642294883728 ; 0.4135 ; 3.71e-05 
52.56490230560303 ; 0.4135 ; 3.6200000000000006e-05 
53.065550804138184 ; 0.4135 ; 3.6200000000000006e-05 
53.56623864173889 ; 0.4135 ; 3.6200000000000006e-05 
54.06689381599426 ; 0.4135 ; 3.52e-05 
54.567556858062744 ; 0.4135 ; 3.6200000000000006e-05 
55.06800389289856 ; 0.4135 ; 3.6200000000000006e-05 
55.56867003440857 ; 0.4125 ; 3.52e-05 
56.069321155548096 ; 0.4125 ; 3.52e-05 
56.56994342803955 ; 0.4135 ; 3.6200000000000006e-05 
57.070512533187866 ; 0.4125 ; 3.6200000000000006e-05 
57.57108116149902 ; 0.4125 ; 3.52e-05 
58.07173418998718 ; 0.4135 ; 3.6200000000000006e-05 
58.57241249084473 ; 0.4125 ; 3.52e-05 
59.07298231124878 ; 0.4135 ; 3.52e-05 
59.57361817359924 ; 0.4125 ; 3.52e-05 
60.074249267578125 ; 0.4125 ; 3.52e-05 
60.5748028755188 ; 0.4125 ; 3.52e-05 
61.07544016838074 ; 0.4125 ; 3.52e-05 
61.5760018825531 ; 0.4115 ; 3.6200000000000006e-05 
62.076550245285034 ; 0.4125 ; 3.52e-05 
62.57724213600159 ; 0.4125 ; 3.52e-05 
63.07790184020996 ; 0.4125 ; 3.6200000000000006e-05 
63.57846927642822 ; 0.4125 ; 3.52e-05 
64.07908129692078 ; 0.4125 ; 3.52e-05 
64.57933568954468 ; 0.4115 ; 3.52e-05 
65.07967615127563 ; 0.4115 ; 3.52e-05 
65.57999730110168 ; 0.4115 ; 3.52e-05 
66.08061838150024 ; 0.4115 ; 3.52e-05 
66.58116865158081 ; 0.4115 ; 3.52e-05 
67.08179664611816 ; 0.4115 ; 3.4200000000000005e-05 
67.582346200943 ; 0.4115 ; 3.52e-05 
68.08308815956116 ; 0.4106 ; 3.4200000000000005e-05 
68.58372807502747 ; 0.4115 ; 3.52e-05 
69.08407974243164 ; 0.4115 ; 3.52e-05 
