Shrink result X;Shrink result Y;Shrink result X;Shrink result Y
281,389694289559;1,72607421875;322,389807186044;2,17193603515625
282,389694287035;1,78070068359375;323,389807183519;2,12249755859375
283,38969428451;1,8206787109375;324,389807180994;2,0849609375
284,389694281985;1,85455322265625;325,38980717847;2,05322265625
285,38969427946;1,8841552734375;326,389807175945;2,02484130859375
286,389694276936;1,91009521484375;327,38980717342;1,99859619140625
287,389694274411;1,93511962890625;328,389807170895;1,973876953125
288,389694271886;1,9580078125;329,389807168371;1,95037841796875
289,389694269361;1,9805908203125;330,389807165846;1,92779541015625
290,389694266837;2,00164794921875;331,389807163321;1,9061279296875
291,389694264312;2,02178955078125;332,389807160796;1,88507080078125
292,389694261787;2,041015625;333,389807158272;1,8646240234375
293,389694259262;2,0599365234375;334,389807155747;1,84478759765625
294,389694256737;2,07794189453125;335,389807153222;1,82525634765625
295,389694254213;2,0953369140625;336,389807150697;1,8060302734375
296,389694251688;2,113037109375;337,389807148173;1,787109375
297,389694249163;2,12921142578125;338,389807145648;1,768798828125
298,389694246638;2,144775390625;339,389807143123;1,75048828125
299,389694244114;2,16033935546875;340,389807140598;1,732177734375
300,389694241589;2,17498779296875;341,389807138074;1,7144775390625
301,389694239064;2,1893310546875;342,389807135549;1,69708251953125
302,389694236539;2,20367431640625;343,389807133024;1,6796875
303,389694234015;2,21771240234375;344,389807130499;1,66229248046875
304,38969423149;2,23052978515625;345,389807127975;1,64520263671875
305,389694228965;2,24395751953125;346,38980712545;1,62811279296875
306,38969422644;2,25677490234375;347,389807122925;1,61163330078125
307,389694223916;2,2686767578125;348,3898071204;1,5948486328125
308,389694221391;2,281494140625;349,389807117876;1,57867431640625
309,389694218866;2,29339599609375;350,389807115351;1,5625
310,389694216341;2,3046875;351,389807112826;1,546630859375
311,389694213817;2,31597900390625;352,389807110301;1,53045654296875
312,389694211292;2,32696533203125;353,389807107777;1,514892578125
313,389694208767;2,3370361328125;354,389807105252;1,49932861328125
314,389694206242;2,34619140625;;
315,389694203718;2,35565185546875;;
316,389694201193;2,36480712890625;;
317,389694198668;2,37213134765625;;
318,389694196143;2,38067626953125;;
319,389694193619;2,38739013671875;;
320,389694191094;2,39471435546875;;
321,389694188569;2,40081787109375;;
