Temps[s] ; V0[V] ; V1[V] ; V2[V] 
2.4080276489257812e-05 ; 0.0 ; 0.0 ; 0.0 
0.5003354549407959 ; 0.0 ; 0.0 ; 0.0 
1.0010130405426025 ; 0.0 ; 0.0 ; 0.0 
1.5016529560089111 ; 0.0 ; 0.0 ; 0.0 
2.0023083686828613 ; 0.0 ; 0.0 ; 0.0 
2.5029819011688232 ; 0.0 ; 0.0 ; 0.0 
3.0036261081695557 ; 0.0 ; 0.0 ; 0.0 
3.5042991638183594 ; 0.0156 ; 0.0 ; 0.0 
4.004581928253174 ; 0.0274 ; 0.0 ; 0.0 
4.505255937576294 ; 0.0362 ; 0.0 ; 0.0 
5.005612850189209 ; 0.045 ; 0.0049 ; 0.0 
5.506166696548462 ; 0.0538 ; 0.0 ; 0.0 
6.006842136383057 ; 0.0596 ; 0.0 ; 0.0 
6.507502555847168 ; 0.0674 ; 0.0 ; 0.0 
7.0080461502075195 ; 0.0753 ; 0.0 ; 0.0 
7.5087220668792725 ; 0.0831 ; 0.0 ; 0.0 
8.009406805038452 ; 0.0899 ; 0.0 ; 0.0 
8.51008677482605 ; 0.0968 ; 0.0 ; 0.0 
9.010754346847534 ; 0.1026 ; 0.0 ; 0.0 
9.511433601379395 ; 0.1085 ; 0.0 ; 0.0 
10.012131452560425 ; 0.1144 ; 0.0 ; 0.0 
10.512789726257324 ; 0.1202 ; 0.0 ; 0.0 
11.013524532318115 ; 0.1261 ; 0.0 ; 0.0 
11.514211654663086 ; 0.131 ; 0.0 ; 0.0 
12.014857530593872 ; 0.1369 ; 0.0 ; 0.0 
12.51551604270935 ; 0.1417 ; 0.0 ; 0.0 
13.016074895858765 ; 0.1466 ; 0.0 ; 0.0 
13.516338109970093 ; 0.1515 ; 0.0 ; 0.0 
14.016972064971924 ; 0.1554 ; 0.0 ; 0.0 
14.517620086669922 ; 0.1593 ; 0.0 ; 0.0 
15.018203020095825 ; 0.1642 ; 0.0 ; 0.0 
15.518895149230957 ; 0.1681 ; 0.0 ; 0.0 
16.01952815055847 ; 0.172 ; 0.0 ; 0.0 
16.52021622657776 ; 0.176 ; 0.0 ; 0.0 
17.020883798599243 ; 0.1799 ; 0.0 ; 0.0 
17.52158784866333 ; 0.1838 ; 0.0 ; 0.0 
18.02170419692993 ; 0.1857 ; 0.0 ; 0.0 
18.522355318069458 ; 0.1896 ; 0.0 ; 0.0 
19.022960424423218 ; 0.1926 ; 0.0 ; 0.0 
19.523618698120117 ; 0.1965 ; 0.0 ; 0.0 
20.024193286895752 ; 0.1994 ; 0.0 ; 0.0 
