Temps[s] ; V0[V] ; V1[V] ; V2[V] 
2.4318695068359375e-05 ; 0.0 ; 0.1251 ; 0.478 
0.5006701946258545 ; 0.0 ; 0.1251 ; 0.478 
1.0012516975402832 ; 0.0 ; 0.1251 ; 0.478 
1.5015559196472168 ; 0.0 ; 0.1251 ; 0.477 
2.0016257762908936 ; 0.0 ; 0.1251 ; 0.477 
2.5021812915802 ; 0.0 ; 0.1251 ; 0.477 
3.0027477741241455 ; 0.0 ; 0.1251 ; 0.477 
3.5033228397369385 ; 0.0 ; 0.1251 ; 0.4761 
4.003791332244873 ; 0.0 ; 0.1251 ; 0.477 
4.504435777664185 ; 0.0 ; 0.1251 ; 0.4761 
5.005124092102051 ; 0.0 ; 0.1261 ; 0.4751 
5.505650281906128 ; 0.0 ; 0.1251 ; 0.4751 
6.006217002868652 ; 0.0 ; 0.1261 ; 0.4751 
6.506780385971069 ; 0.0 ; 0.1261 ; 0.4751 
7.007441997528076 ; 0.0 ; 0.1261 ; 0.4751 
7.508087873458862 ; 0.0 ; 0.1251 ; 0.4751 
8.00875449180603 ; 0.0 ; 0.1261 ; 0.4741 
8.509407758712769 ; 0.0 ; 0.1271 ; 0.4741 
9.009565830230713 ; 0.0 ; 0.1251 ; 0.4731 
9.510173320770264 ; 0.0 ; 0.1251 ; 0.4741 
10.010835886001587 ; 0.0 ; 0.1261 ; 0.4731 
10.511481523513794 ; 0.0 ; 0.1251 ; 0.4731 
11.01215934753418 ; 0.0 ; 0.1261 ; 0.4731 
11.512804508209229 ; 0.0 ; 0.1261 ; 0.4731 
12.013439655303955 ; 0.0 ; 0.1261 ; 0.4721 
12.514099597930908 ; 0.0 ; 0.1261 ; 0.4721 
13.014768838882446 ; 0.0 ; 0.1261 ; 0.4721 
13.5154128074646 ; 0.0 ; 0.1261 ; 0.4712 
14.015971183776855 ; 0.0 ; 0.1261 ; 0.4712 
14.516191482543945 ; 0.0 ; 0.1261 ; 0.4712 
15.016739845275879 ; 0.0 ; 0.1271 ; 0.4712 
15.517316341400146 ; 0.0 ; 0.1261 ; 0.4702 
16.017537355422974 ; 0.0 ; 0.1261 ; 0.4702 
16.51766848564148 ; 0.0 ; 0.1261 ; 0.4702 
17.01823854446411 ; 0.0 ; 0.1261 ; 0.4702 
17.51889991760254 ; 0.0 ; 0.1271 ; 0.4692 
18.01956820487976 ; 0.0 ; 0.1261 ; 0.4692 
18.520196676254272 ; 0.0 ; 0.1271 ; 0.4702 
19.020875215530396 ; 0.0 ; 0.1261 ; 0.4682 
19.521421670913696 ; 0.0 ; 0.1271 ; 0.4682 
20.02208662033081 ; 0.0 ; 0.1271 ; 0.4692 
20.522767543792725 ; 0.0 ; 0.1271 ; 0.4692 
21.023426294326782 ; 0.0 ; 0.1271 ; 0.4682 
21.52397584915161 ; 0.0 ; 0.1261 ; 0.4682 
22.024611473083496 ; 0.0 ; 0.1261 ; 0.4682 
22.525163173675537 ; 0.0 ; 0.1261 ; 0.4682 
23.025785207748413 ; 0.0 ; 0.1271 ; 0.4682 
23.526413917541504 ; 0.0 ; 0.1271 ; 0.4682 
24.027073860168457 ; 0.0 ; 0.1271 ; 0.4682 
24.527719736099243 ; 0.0 ; 0.1271 ; 0.4673 
25.028346300125122 ; 0.0 ; 0.1271 ; 0.4673 
25.52903413772583 ; 0.0 ; 0.1271 ; 0.4673 
26.02970004081726 ; 0.0 ; 0.1261 ; 0.4663 
26.530268669128418 ; 0.0 ; 0.1271 ; 0.4663 
27.03091788291931 ; 0.0 ; 0.1271 ; 0.4663 
27.531582832336426 ; 0.0 ; 0.1271 ; 0.4663 
28.03222942352295 ; 0.0 ; 0.1271 ; 0.4663 
28.532865524291992 ; 0.0 ; 0.1271 ; 0.4663 
29.033525228500366 ; 0.0 ; 0.1271 ; 0.4663 
29.534079551696777 ; 0.0 ; 0.1261 ; 0.4663 
30.03461194038391 ; 0.0 ; 0.1271 ; 0.4663 
30.535178661346436 ; 0.0 ; 0.1281 ; 0.4653 
31.035810947418213 ; 0.0 ; 0.1271 ; 0.4663 
31.536378383636475 ; 0.0 ; 0.1271 ; 0.4653 
32.03702783584595 ; 0.0 ; 0.1271 ; 0.4653 
32.53768968582153 ; 0.0 ; 0.1271 ; 0.4663 
33.038347244262695 ; 0.0 ; 0.1271 ; 0.4653 
33.538901805877686 ; 0.0 ; 0.1271 ; 0.4643 
34.03953433036804 ; 0.0 ; 0.1271 ; 0.4643 
34.540181398391724 ; 0.0 ; 0.1281 ; 0.4653 
35.040754079818726 ; 0.0 ; 0.1281 ; 0.4653 
35.54139041900635 ; 0.0 ; 0.1281 ; 0.4643 
36.04157638549805 ; 0.0 ; 0.1281 ; 0.4643 
36.54214572906494 ; 0.0 ; 0.1281 ; 0.4643 
37.04278612136841 ; 0.0 ; 0.1466 ; 0.4633 
37.543344497680664 ; 0.0 ; 0.1369 ; 0.4653 
38.04389023780823 ; 0.0 ; 0.1378 ; 0.4643 
38.54450964927673 ; 0.0 ; 0.1408 ; 0.4643 
39.045074224472046 ; 0.0 ; 0.1369 ; 0.4633 
39.545650243759155 ; 0.0 ; 0.1388 ; 0.4643 
40.04617404937744 ; 0.0 ; 0.1369 ; 0.4643 
40.54672026634216 ; 0.0 ; 0.1339 ; 0.4633 
41.047250747680664 ; 0.0 ; 0.1369 ; 0.4643 
41.54777216911316 ; 0.0 ; 0.1369 ; 0.4633 
42.04831671714783 ; 0.0 ; 0.1369 ; 0.4633 
42.548935413360596 ; 0.0 ; 0.1359 ; 0.4633 
43.04948568344116 ; 0.0 ; 0.1339 ; 0.4633 
43.54954171180725 ; 0.0 ; 0.1339 ; 0.4633 
44.050265312194824 ; 0.0 ; 0.1339 ; 0.4633 
44.5508291721344 ; 0.0 ; 0.1339 ; 0.4633 
45.05147099494934 ; 0.0 ; 0.1339 ; 0.4633 
45.55211305618286 ; 0.0 ; 0.1339 ; 0.4624 
46.05273723602295 ; 0.0 ; 0.1339 ; 0.4633 
46.55328965187073 ; 0.0 ; 0.1349 ; 0.4633 
47.05354976654053 ; 0.0 ; 0.1329 ; 0.4624 
47.553948402404785 ; 0.0 ; 0.1329 ; 0.4624 
48.05447459220886 ; 0.0 ; 0.1329 ; 0.4624 
48.55501651763916 ; 0.0 ; 0.1339 ; 0.4624 
49.05556297302246 ; 0.0 ; 0.1339 ; 0.4624 
49.55611562728882 ; 0.0 ; 0.1329 ; 0.4624 
50.056660652160645 ; 0.0 ; 0.1339 ; 0.4624 
50.55721569061279 ; 0.0 ; 0.1349 ; 0.4624 
51.057844161987305 ; 0.0 ; 0.1329 ; 0.4624 
51.55851626396179 ; 0.0 ; 0.1329 ; 0.4624 
52.05916500091553 ; 0.0 ; 0.1339 ; 0.4614 
52.559728384017944 ; 0.0 ; 0.1339 ; 0.4624 
53.060354709625244 ; 0.0 ; 0.1339 ; 0.4624 
53.56100368499756 ; 0.0 ; 0.1329 ; 0.4624 
54.06163239479065 ; 0.0 ; 0.1339 ; 0.4614 
54.56219935417175 ; 0.0 ; 0.1339 ; 0.4614 
55.06285643577576 ; 0.0 ; 0.1339 ; 0.4614 
55.563401222229004 ; 0.0 ; 0.1339 ; 0.4614 
56.06405067443848 ; 0.0 ; 0.1339 ; 0.4604 
56.56460475921631 ; 0.0 ; 0.1339 ; 0.4614 
57.065141916275024 ; 0.0 ; 0.1339 ; 0.4604 
57.56554317474365 ; 0.0 ; 0.1339 ; 0.4614 
58.06609869003296 ; 0.0 ; 0.1339 ; 0.4614 
58.5666069984436 ; 0.0 ; 0.1329 ; 0.4614 
59.067134380340576 ; 0.0 ; 0.1329 ; 0.4614 
59.567686796188354 ; 0.0 ; 0.1339 ; 0.4604 
60.0682475566864 ; 0.0 ; 0.1329 ; 0.4614 
60.568798780441284 ; 0.0 ; 0.1339 ; 0.4604 
61.069355487823486 ; 0.0 ; 0.1339 ; 0.4604 
61.56952238082886 ; 0.0 ; 0.1339 ; 0.4604 
62.07006645202637 ; 0.0 ; 0.1339 ; 0.4604 
62.570616245269775 ; 0.0 ; 0.1339 ; 0.4604 
63.07118487358093 ; 0.0 ; 0.1349 ; 0.4604 
63.57176470756531 ; 0.0 ; 0.1329 ; 0.4604 
64.07229232788086 ; 0.0 ; 0.1339 ; 0.4604 
64.5728657245636 ; 0.0 ; 0.1349 ; 0.4604 
65.07342600822449 ; 0.0 ; 0.1349 ; 0.4604 
65.57358241081238 ; 0.0 ; 0.1359 ; 0.4594 
66.07419633865356 ; 0.0 ; 0.1349 ; 0.4594 
66.57481265068054 ; 0.0 ; 0.1349 ; 0.4604 
67.07533740997314 ; 0.0 ; 0.1349 ; 0.4594 
67.57596755027771 ; 0.0 ; 0.1359 ; 0.4594 
68.07660174369812 ; 0.0 ; 0.1349 ; 0.4594 
68.57713198661804 ; 0.0 ; 0.1349 ; 0.4604 
69.0777645111084 ; 0.0 ; 0.1349 ; 0.4594 
69.57806277275085 ; 0.0 ; 0.1349 ; 0.4594 
70.0787250995636 ; 0.0 ; 0.1349 ; 0.4594 
70.57937502861023 ; 0.0 ; 0.1349 ; 0.4594 
71.07992601394653 ; 0.0 ; 0.1349 ; 0.4594 
71.58032083511353 ; 0.0 ; 0.1349 ; 0.4594 
72.08086204528809 ; 0.0 ; 0.1349 ; 0.4585 
72.58140277862549 ; 0.0 ; 0.1349 ; 0.4594 
73.08153772354126 ; 0.0 ; 0.1349 ; 0.4594 
73.58208894729614 ; 0.0 ; 0.1349 ; 0.4585 
74.08263278007507 ; 0.0 ; 0.1349 ; 0.4585 
74.58317613601685 ; 0.0 ; 0.1349 ; 0.4585 
75.08380699157715 ; 0.0 ; 0.1359 ; 0.4585 
75.58443355560303 ; 0.0 ; 0.1359 ; 0.4585 
76.08509945869446 ; 0.0 ; 0.1359 ; 0.4585 
76.58552432060242 ; 0.0 ; 0.1359 ; 0.4585 
77.08565402030945 ; 0.0 ; 0.1349 ; 0.4585 
77.58621382713318 ; 0.0 ; 0.1359 ; 0.4585 
78.08676314353943 ; 0.0 ; 0.1359 ; 0.4585 
78.58704662322998 ; 0.0 ; 0.1349 ; 0.4585 
79.08766651153564 ; 0.0 ; 0.1359 ; 0.4585 
79.58819580078125 ; 0.0 ; 0.1359 ; 0.4594 
80.08882808685303 ; 0.0 ; 0.1349 ; 0.4585 
80.58938264846802 ; 0.0 ; 0.1349 ; 0.4585 
81.0895733833313 ; 0.0 ; 0.1359 ; 0.4585 
81.5901448726654 ; 0.0 ; 0.1349 ; 0.4585 
82.09074091911316 ; 0.0 ; 0.1359 ; 0.4585 
82.59126281738281 ; 0.0 ; 0.1349 ; 0.4585 
83.09193396568298 ; 0.0 ; 0.1359 ; 0.4585 
83.59249305725098 ; 0.0 ; 0.1359 ; 0.4575 
84.09304356575012 ; 0.0 ; 0.1359 ; 0.4575 
84.59363865852356 ; 0.0 ; 0.1359 ; 0.4575 
85.09420228004456 ; 0.0 ; 0.1359 ; 0.4575 
85.59474682807922 ; 0.0 ; 0.1369 ; 0.4575 
86.09540939331055 ; 0.0 ; 0.1359 ; 0.4585 
86.59607434272766 ; 0.0 ; 0.1359 ; 0.4585 
87.09671378135681 ; 0.0 ; 0.1369 ; 0.4575 
87.59726881980896 ; 0.0 ; 0.1369 ; 0.4585 
88.09754467010498 ; 0.0 ; 0.1378 ; 0.4575 
88.59811615943909 ; 0.0 ; 0.1369 ; 0.4585 
89.09868121147156 ; 0.0 ; 0.1378 ; 0.4575 
89.59931826591492 ; 0.0 ; 0.1378 ; 0.4575 
90.09989309310913 ; 0.0 ; 0.1378 ; 0.4575 
90.60043835639954 ; 0.0 ; 0.1378 ; 0.4585 
91.1010069847107 ; 0.0 ; 0.1369 ; 0.4575 
91.60162377357483 ; 0.0 ; 0.1369 ; 0.4575 
92.10217261314392 ; 0.0 ; 0.1369 ; 0.4575 
92.6027295589447 ; 0.0 ; 0.1359 ; 0.4575 
93.10327768325806 ; 0.0 ; 0.1369 ; 0.4575 
93.60383105278015 ; 0.0 ; 0.1349 ; 0.4575 
94.10444331169128 ; 0.0 ; 0.1388 ; 0.4575 
94.6050033569336 ; 0.0 ; 0.1369 ; 0.4565 
95.10554766654968 ; 0.0 ; 0.1359 ; 0.4575 
95.60568070411682 ; 0.0 ; 0.1369 ; 0.4575 
96.1062216758728 ; 0.0 ; 0.1378 ; 0.4565 
96.60679388046265 ; 0.0 ; 0.1378 ; 0.4575 
97.10741901397705 ; 0.0 ; 0.1388 ; 0.4575 
97.60805344581604 ; 0.0 ; 0.1378 ; 0.4575 
98.10869145393372 ; 0.0 ; 0.1378 ; 0.4575 
98.60931348800659 ; 0.0 ; 0.1378 ; 0.4565 
99.10955333709717 ; 0.0 ; 0.1378 ; 0.4565 
99.61009931564331 ; 0.0 ; 0.1417 ; 0.4575 
